Filename,Deepfake,Genuine
G3002_1_S0217.wav,0.06019967,0.2213483
G3002_1_S0218.wav,0.047942024,0.1648868
G3002_1_S0219.wav,0.06175669,0.20643952
G3002_1_S0220.wav,0.07562242,0.22466986
G3002_1_S0221.wav,0.069742374,0.17181021
G3002_1_S0222.wav,0.092095785,0.21609259
G3002_1_S0224.wav,0.073805295,0.25341746
G3002_1_S0225.wav,0.064460084,0.21268742
G3002_1_S0227.wav,0.09011103,0.1652082
G3002_1_S0228.wav,0.06406247,0.19064948
G3002_1_S0229.wav,0.074993335,0.15065841
G3002_1_S0230.wav,0.0762627,0.23553671
G3002_1_S0233.wav,0.057608593,0.20817253
G3002_1_S0237.wav,0.037666295,0.19189762
G3002_1_S0238.wav,0.066583276,0.19052559
G3002_1_S0239.wav,0.078191355,0.18979044
G3002_1_S0240.wav,0.071561076,0.19455476
G3002_1_S0241.wav,0.058142547,0.19502819
G3002_1_S0242.wav,0.09977753,0.18777516
G3002_1_S0243.wav,0.07930251,0.17872813
G3002_1_S0245.wav,0.048414875,0.23335809
G3002_1_S0248.wav,0.055,0.19737047
G3002_1_S0249.wav,0.06800735,0.2184033
G3002_1_S0250.wav,0.087040216,0.16839108
G3002_1_S0254.wav,0.05899152,0.16723236
G3002_1_S0255.wav,0.067052215,0.18583846
G3002_1_S0257.wav,0.081547536,0.21950069
G3002_1_S0261.wav,0.07880277,0.20091149
G3002_1_S0264.wav,0.11314799,0.18444782
G3002_1_S0266.wav,0.06204837,0.35441634
G3002_1_S0267.wav,0.06204837,0.17569686
G3002_1_S0269.wav,0.005,0.18903263
G3002_1_S0274.wav,0.05706137,0.18938497
G3002_1_S0275.wav,0.07559027,0.20595811
G3002_1_S0278.wav,0.062417943,0.15467203
G3002_1_S0279.wav,0.07803133,0.26818088
G3002_1_S0280.wav,0.0643739,0.17253217
G3002_1_S0281.wav,0.07477858,0.17277153
G3002_1_S0282.wav,0.0497996,0.18450153
G3002_1_S0283.wav,0.08657944,0.23549592
G3002_1_S0286.wav,0.05527708,0.31241637
G3002_1_S0287.wav,0.054594465,0.32314777
G3002_1_S0290.wav,0.03655133,0.1924797
G3002_1_S0293.wav,0.07483315,0.22320114
G3002_1_S0294.wav,0.07314369,0.2091772
G3002_1_S0295.wav,0.05337583,0.18076934
G3002_1_S0296.wav,0.06615134,0.19741692
G3002_1_S0297.wav,0.066700675,0.26859587
G3002_1_S0298.wav,0.1036018,0.1752538
G3002_1_S0301.wav,0.06046119,0.20843996
G3002_1_S0302.wav,0.047088046,0.16476628
G3002_1_S0303.wav,0.05817216,0.18825382
G3002_1_S0305.wav,0.07331439,0.15710184
G3002_1_S0306.wav,0.05418487,0.27201793
G3002_1_S0308.wav,0.09178502,0.25336742
G3002_1_S0312.wav,0.07520638,0.123023145
G3002_1_S0313.wav,0.074993335,0.20272148
G3002_1_S0314.wav,0.08452218,0.24132964
G3002_1_S0316.wav,0.08042854,0.21231505
G3002_1_S0317.wav,0.07303899,0.2687205
G3002_1_S0318.wav,0.0522943,0.18199511
G3002_1_S0319.wav,0.07386173,0.28560242
G3002_1_S0321.wav,0.058935873,0.18458992
G3002_1_S0322.wav,0.06874977,0.17467171
G3002_1_S0323.wav,0.07039248,0.22537759
G3002_1_S0324.wav,0.07342797,0.16999272
G3002_1_S0330.wav,0.09317528,0.19542007
G3002_1_S0331.wav,0.10328964,0.2255364
G3002_1_S0332.wav,0.06647368,0.41561064
G3002_1_S0333.wav,0.10059199,0.20493902
G3002_1_S0336.wav,0.0802547,0.2879043
G3002_1_S0337.wav,0.07845734,0.448838
G3002_1_S0339.wav,0.06974238,0.22247697
G3002_1_S0341.wav,0.066185765,0.14926672
G3002_1_S0342.wav,0.068033606,0.31237885
G3002_1_S0344.wav,0.065489605,0.20557657
G3002_1_S0346.wav,0.07788881,0.2245551
G3002_1_S0349.wav,0.096441686,0.31221503
G3002_1_S0350.wav,0.060392234,0.17542359
G3002_1_S0352.wav,0.05398412,0.28117788
G3002_1_S0354.wav,0.06523803,0.22645448
G3002_1_S0355.wav,0.06904105,0.3547808
G3002_1_S0357.wav,0.04308132,0.20263498
G3002_1_S0359.wav,0.06936092,0.3402367
G3002_1_S0363.wav,0.06863093,0.1918976
G3002_1_S0366.wav,0.07914543,0.34543222
G3002_1_S0368.wav,0.06291529,0.20780039
G3002_1_S0369.wav,0.105565146,0.20045087
G3002_1_S0370.wav,0.07258616,0.26720777
G3002_1_S0371.wav,0.05147815,0.23176649
G3002_1_S0374.wav,0.05899152,0.539061
G3002_1_S0375.wav,0.055577774,0.24604051
G3002_1_S0379.wav,0.05715476,0.101925895
G3002_1_S0381.wav,0.06576473,0.22493535
G3002_1_S0382.wav,0.06299801,0.20478265
G3002_1_S0383.wav,0.0656802,0.19793937
G3002_1_S0384.wav,0.06759253,0.3829308
G3002_1_S0391.wav,0.06651316,0.20450915
G3001_1_S0002.wav,0.067349836,0.17534885
G3001_1_S0004.wav,0.04823412,0.18920887
G3001_1_S0005.wav,0.053980444,0.19632562
G3001_1_S0008.wav,0.12528367,0.20717677
G3001_1_S0009.wav,0.05424811,0.18773319
G3001_1_S0010.wav,0.047375567,0.23074758
G3001_1_S0011.wav,0.039795395,0.1863953
G3001_1_S0012.wav,0.0,0.19171739
G3001_1_S0015.wav,0.0815305,0.19246753
G3001_1_S0017.wav,0.06533567,0.22028391
G3001_1_S0018.wav,0.08014986,0.19692779
G3001_1_S0019.wav,0.07863633,0.17441204
G3001_1_S0020.wav,0.061032776,0.18969361
G3001_1_S0022.wav,0.058428492,0.20934182
G3001_1_S0024.wav,0.058829732,0.20090032
G3001_1_S0028.wav,0.015,0.22572106
G3001_1_S0029.wav,0.064311735,0.20621592
G3001_1_S0032.wav,0.079490565,0.22222511
G3001_1_S0033.wav,0.074330345,0.43669033
G3001_1_S0034.wav,0.060082242,0.26327473
G3001_1_S0037.wav,0.06914156,0.19158842
G3001_1_S0041.wav,0.08760708,0.2004892
G3001_1_S0042.wav,0.02,0.2064784
G3001_1_S0045.wav,0.03559026,0.2228228
G3001_1_S0048.wav,0.08482876,0.21057954
G3001_1_S0050.wav,0.06825198,0.21761227
G3001_1_S0051.wav,0.062115483,0.1922166
G3001_1_S0052.wav,0.06216108,0.22319497
G3001_1_S0053.wav,0.047631398,0.24368832
G3001_1_S0055.wav,0.059739016,0.20527731
G3001_1_S0057.wav,0.052281287,0.24253294
G3001_1_S0064.wav,0.066687495,0.17620222
G3001_1_S0067.wav,0.052837834,0.20192285
G3001_1_S0068.wav,0.06869315,0.22193693
G3001_1_S0069.wav,0.06337191,0.19548371
G3001_1_S0071.wav,0.058523495,0.1761136
G3001_1_S0072.wav,0.07017834,0.2125833
G3001_1_S0077.wav,0.05377422,0.19465068
G3001_1_S0078.wav,0.046067584,0.21730675
G3001_1_S0079.wav,0.074624054,0.23209193
G3001_1_S0080.wav,0.015,0.20837165
G3001_1_S0081.wav,0.11499778,0.20185082
G3001_1_S0082.wav,0.08708616,0.19538678
G3001_1_S0083.wav,0.06493073,0.23814678
G3001_1_S0084.wav,0.060184903,0.2539685
G3001_1_S0087.wav,0.08708616,0.2282299
G3001_1_S0088.wav,0.06764614,0.20999514
G3001_1_S0089.wav,0.062115483,0.20093141
G3001_1_S0091.wav,0.047842335,0.19344823
G3001_1_S0093.wav,0.08466847,0.18595847
G3001_1_S0095.wav,0.07063206,0.32786238
G3001_1_S0096.wav,0.08050189,0.18854707
G3001_1_S0097.wav,0.06519202,0.25090945
G3001_1_S0098.wav,0.079849854,0.2089657
G3001_1_S0099.wav,0.116726175,0.19094065
G3001_1_S0100.wav,0.059066813,0.23794694
G3001_1_S0101.wav,0.06305553,0.21552972
G3001_1_S0102.wav,0.07472617,0.2070762
G3001_1_S0103.wav,0.057927158,0.20814659
G3001_1_S0104.wav,0.07790218,0.20509511
G3001_1_S0106.wav,0.06436777,0.1823764
G3001_1_S0108.wav,0.07408703,0.20530465
G3001_1_S0109.wav,0.07016721,0.19319275
G3001_1_S0110.wav,0.102089286,0.23043437
G3001_1_S0111.wav,0.06480741,0.19764614
G3001_1_S0112.wav,0.10328964,0.19283153
G3001_1_S0113.wav,0.059066813,0.19200695
G3001_1_S0115.wav,0.07408704,0.20924626
G3001_1_S0116.wav,0.054794792,0.26690975
G3001_1_S0117.wav,0.076785415,0.21063559
G3001_1_S0119.wav,0.06299801,0.23554192
G3001_1_S0122.wav,0.065,0.2252776
G3001_1_S0123.wav,0.059319053,0.19325428
G3001_1_S0124.wav,0.080138765,0.19905777
G3001_1_S0127.wav,0.040311288,0.2104014
G3001_1_S0129.wav,0.048332185,0.20663011
G3001_1_S0130.wav,0.08347904,0.22298479
G3001_1_S0132.wav,0.05969309,0.22341505
G3001_1_S0133.wav,0.067349836,0.2112989
G3001_1_S0134.wav,0.07466592,0.22333683
G3001_1_S0136.wav,0.06053098,0.21564785
G3001_1_S0137.wav,0.06601767,0.22007293
G3001_1_S0141.wav,0.067349836,0.23380904
G3001_1_S0142.wav,0.0692018,0.21584459
G3001_1_S0145.wav,0.08653837,0.23849528
G3001_1_S0148.wav,0.02,0.17521416
G3001_1_S0149.wav,0.07586537,0.20342977
G3001_1_S0150.wav,0.06431174,0.22507405
G3001_1_S0152.wav,0.024999999,0.21058016
G3001_1_S0153.wav,0.0,0.15552779
G3001_1_S0154.wav,0.050682835,0.17483921
G3001_1_S0155.wav,0.06073622,0.19428644
G3001_1_S0156.wav,0.057057474,0.40044418
G3001_1_S0162.wav,0.05161395,0.23018253
G3001_1_S0163.wav,0.087040216,0.21141891
G3001_1_S0164.wav,0.06020797,0.20757863
G3001_1_S0165.wav,0.06480741,0.17188367
G3001_1_S0166.wav,0.061967734,0.1703643
G3001_1_S0167.wav,0.075159684,0.17802067
G3001_1_S0170.wav,0.005,0.11224972
G3001_1_S0171.wav,0.069075525,0.20603149
G3001_1_S0172.wav,0.06182412,0.23027158
G3001_1_S0175.wav,0.04781148,0.21009229
G3001_1_S0177.wav,0.07144228,0.21699244
G3001_1_S0178.wav,0.055402055,0.25440562
G3001_1_S0179.wav,0.058996234,0.19430672
G3001_1_S0180.wav,0.067349836,0.21499354
G3001_1_S0183.wav,0.092855915,0.14197026
G3001_1_S0185.wav,0.057427857,0.2176197
G3001_1_S0186.wav,0.07318166,0.24385242
G3001_1_S0187.wav,0.06394442,0.21031722
G3001_1_S0188.wav,0.072284155,0.21883531
G3001_1_S0189.wav,0.057249896,0.17460223
G3001_1_S0190.wav,0.075203426,0.49763817
G3001_1_S0191.wav,0.06745369,0.21347935
G3001_1_S0192.wav,0.08795453,0.18523014
G3001_1_S0193.wav,0.06377042,0.21756837
G3001_1_S0194.wav,0.0790763,0.21195881
G3001_1_S0195.wav,0.070356235,0.19210966
G3001_1_S0198.wav,0.03,0.21296842
G3001_1_S0200.wav,0.0669328,0.22798246
G3001_1_S0202.wav,0.06905613,0.21760055
G3001_1_S0203.wav,0.058829732,0.23410255
G3001_1_S0204.wav,0.0,0.18774982
G3001_1_S0205.wav,0.056496337,0.19120914
G3001_1_S0206.wav,0.06448514,0.2136586
G3001_1_S0207.wav,0.052618913,0.20212868
G3001_1_S0208.wav,0.06577637,0.19930433
G3001_1_S0211.wav,0.06689544,0.19820192
G3001_1_S0212.wav,0.058855757,0.25150657
G3001_1_S0215.wav,0.050249375,0.26536012
G3001_1_S0217.wav,0.005,0.2363195
G3001_1_S0218.wav,0.05889609,0.19753164
G3001_1_S0221.wav,0.063118935,0.22063544
G3001_1_S0222.wav,0.07304793,0.2157931
G3001_1_S0224.wav,0.01,0.20997354
G3001_1_S0227.wav,0.056196306,0.18653083
G3001_1_S0228.wav,0.048790935,0.2083
G3001_1_S0231.wav,0.06642473,0.21607612
G3001_1_S0232.wav,0.10256705,0.18865798
G3001_1_S0233.wav,0.07017834,0.21674998
G3001_1_S0234.wav,0.005,0.26219076
G3001_1_S0235.wav,0.06378675,0.19407214
G3001_1_S0236.wav,0.044969123,0.2534046
G3001_1_S0238.wav,0.08091491,0.23588304
G3001_1_S0240.wav,0.06361778,0.26118192
G3001_1_S0241.wav,0.057534374,0.44853157
G3001_1_S0244.wav,0.06342099,0.21954498
G3001_1_S0247.wav,0.061278887,0.20161158
G3001_1_S0249.wav,0.06020797,0.20759577
G3001_1_S0250.wav,0.08073877,0.2302694
G3001_1_S0251.wav,0.07017834,0.21505813
G3001_1_S0254.wav,0.070710674,0.20385179
G3001_1_S0255.wav,0.0725718,0.23021728
G3001_1_S0257.wav,0.07249827,0.17512605
G3001_1_S0260.wav,0.05656854,0.19538678
G3001_1_S0261.wav,0.08231645,0.152168
G3001_1_S0262.wav,0.06436503,0.19541222
G3001_1_S0263.wav,0.074993335,0.19065265
G3001_1_S0265.wav,0.07664855,0.21011901
G3001_1_S0266.wav,0.06584831,0.22683915
G3001_1_S0267.wav,0.05491812,0.21312064
G3001_1_S0268.wav,0.07172169,0.20143485
G3001_1_S0270.wav,0.06759253,0.22736755
G3001_1_S0273.wav,0.04857983,0.22398382
G3001_1_S0274.wav,0.07549834,0.21954498
G3001_1_S0275.wav,0.062360957,0.19266227
G3001_1_S0276.wav,0.07155418,0.21341039
G3001_1_S0277.wav,0.059066813,0.16560495
G3001_1_S0279.wav,0.06684871,0.22114247
G3001_1_S0280.wav,0.06699917,0.2787444
G3001_1_S0283.wav,0.060917463,0.2711895
G3001_1_S0284.wav,0.08653837,0.15880412
G3001_1_S0285.wav,0.01,0.225444
G3001_1_S0286.wav,0.061345458,0.22594248
G3001_1_S0287.wav,0.11568924,0.23121057
G3001_1_S0291.wav,0.065,0.21845417
G3001_1_S0292.wav,0.06324556,0.22561914
G3001_1_S0293.wav,0.06796139,0.2422579
G3001_1_S0294.wav,0.07219587,0.117813416
G3001_1_S0295.wav,0.05715476,0.2216416
G3001_1_S0296.wav,0.061824124,0.20995626
G3001_1_S0297.wav,0.080777474,0.21699974
G3001_1_S0298.wav,0.06905613,0.23752631
G3001_1_S0300.wav,0.061282586,0.20657928
G3001_1_S0303.wav,0.06595453,0.23557588
G3001_1_S0306.wav,0.060827624,0.26847818
G3001_1_S0308.wav,0.064291,0.23149273
G3001_1_S0310.wav,0.062360957,0.24097027
G3001_1_S0311.wav,0.080156095,0.24252576
G3001_1_S0312.wav,0.05545268,0.22774711
G3001_1_S0313.wav,0.06378675,0.1979899
G3001_1_S0314.wav,0.07445804,0.25978625
G3001_1_S0315.wav,0.058878407,0.31089923
G3001_1_S0318.wav,0.08396428,0.18624954
G3001_1_S0319.wav,0.080622576,0.22610837
G3001_1_S0320.wav,0.06452337,0.20631856
G3001_1_S0321.wav,0.07740695,0.23999673
G3001_1_S0322.wav,0.057410803,0.22184679
G3001_1_S0329.wav,0.061486226,0.25969934
